target_type,wind_capacity_MW,pv_capacity_MW,total_capacity_MW,annual_NH3_t,annual_load_shed_MWh,annual_curtail_MWh,annual_curtailment_ratio,annual_unit_cost_yuan_per_t,annual_plant_utilization,feasible,objective_value,min_daily_NH3_t,max_daily_load_shed_MWh
robust_daily_36t,210.0,169.0,379.0,24180.498,0.0,339881.391,0.488169,5780.976616,0.93289,1,379.0,51.369123,0.0
robust_daily_36t,210.0,174.0,384.0,24184.455831,0.0,345915.141,0.492528,5810.513779,0.933042,1,384.0,51.405267,0.0
robust_daily_36t,210.0,179.0,389.0,24188.387639,0.0,351949.251,0.496813,5840.045765,0.933194,1,389.0,51.441412,0.0
robust_daily_36t,210.0,184.0,394.0,24191.911735,0.0,357989.001,0.501032,5869.638967,0.93333,1,394.0,51.477557,0.0
robust_daily_36t,210.0,189.0,399.0,24195.435831,0.0,364028.751,0.50518,5899.223548,0.933466,1,399.0,51.513701,0.0
robust_daily_36t,210.0,194.0,404.0,24198.959928,0.0,370068.501,0.509259,5928.799513,0.933602,1,404.0,51.549846,0.0
robust_daily_36t,210.0,199.0,409.0,24202.481639,0.0,376108.284,0.51327,5958.367288,0.933738,1,409.0,51.58599,0.0
robust_daily_36t,210.0,204.0,414.0,24205.734651,0.0,382151.784,0.51722,5987.974416,0.933863,1,414.0,51.622135,0.0
robust_daily_36t,210.0,209.0,419.0,24208.776217,0.0,388198.209,0.52111,6017.611582,0.933981,1,419.0,51.65828,0.0
robust_daily_36t,210.0,214.0,424.0,24211.32441,0.0,394251.459,0.524945,6047.330547,0.934079,1,424.0,51.694424,0.0
robust_daily_36t,210.0,219.0,429.0,24213.872602,0.0,400304.709,0.528719,6077.043256,0.934177,1,429.0,51.730569,0.0
robust_daily_36t,210.0,224.0,434.0,24216.338169,0.0,406359.102,0.532434,6106.764859,0.934272,1,434.0,51.766713,0.0
robust_daily_36t,210.0,229.0,439.0,24218.43853,0.0,412418.547,0.536096,6136.547799,0.934353,1,439.0,51.802858,0.0
robust_daily_36t,210.0,234.0,444.0,24220.444554,0.0,418479.297,0.539703,6166.343095,0.934431,1,444.0,51.839002,0.0
robust_daily_36t,210.0,239.0,449.0,24222.429108,0.0,424540.344,0.543254,6196.13747,0.934507,1,449.0,51.875147,0.0
robust_daily_36t,210.0,244.0,454.0,24224.224771,0.0,430604.004,0.546754,6225.962507,0.934577,1,454.0,51.911292,0.0
robust_daily_36t,210.0,249.0,459.0,24226.013928,0.0,436667.754,0.5502,6255.784354,0.934646,1,459.0,51.947436,0.0
robust_daily_36t,210.0,254.0,464.0,24227.656699,0.0,442733.529,0.553595,6285.629699,0.934709,1,464.0,51.983581,0.0
robust_daily_36t,210.0,259.0,469.0,24229.01212,0.0,448803.279,0.556945,6315.526119,0.934761,1,469.0,52.019725,0.0
robust_daily_36t,210.0,264.0,474.0,24230.310072,0.0,454873.824,0.560245,6345.430288,0.934811,1,474.0,52.05587,0.0
robust_daily_36t,210.0,269.0,479.0,24231.55706,0.0,460945.074,0.563497,6375.341156,0.934859,1,479.0,52.092014,0.0
robust_daily_36t,210.0,274.0,484.0,24232.804048,0.0,467016.324,0.566701,6405.248944,0.934908,1,484.0,52.128159,0.0
robust_daily_36t,210.0,279.0,489.0,24234.051036,0.0,473087.574,0.569858,6435.153655,0.934956,1,489.0,52.164304,0.0
robust_daily_36t,210.0,284.0,494.0,24235.298024,0.0,479158.824,0.572969,6465.055289,0.935004,1,494.0,52.200448,0.0
robust_daily_36t,210.0,289.0,499.0,24236.282386,0.0,485233.707,0.57604,6495.006155,0.935042,1,499.0,52.219084,0.0
robust_daily_36t,210.0,294.0,504.0,24237.095639,0.0,491310.957,0.579069,6524.988879,0.935073,1,504.0,52.226313,0.0
robust_daily_36t,210.0,299.0,509.0,24237.908892,0.0,497388.207,0.582055,6554.969591,0.935105,1,509.0,52.233542,0.0
robust_daily_36t,210.0,304.0,514.0,24238.722145,0.0,503465.457,0.584998,6584.948291,0.935136,1,514.0,52.240771,0.0
robust_daily_36t,210.0,309.0,519.0,24239.535398,0.0,509542.707,0.587901,6614.92498,0.935167,1,519.0,52.248,0.0
robust_daily_36t,210.0,314.0,524.0,24240.348651,0.0,515619.957,0.590763,6644.899657,0.935199,1,524.0,52.255229,0.0
robust_daily_36t,210.0,319.0,529.0,24241.161904,0.0,521697.207,0.593585,6674.872323,0.93523,1,529.0,52.262458,0.0
robust_daily_36t,210.0,324.0,534.0,24241.975157,0.0,527774.457,0.596368,6704.842978,0.935261,1,534.0,52.269687,0.0
robust_daily_36t,210.0,329.0,539.0,24242.78841,0.0,533851.707,0.599113,6734.811622,0.935293,1,539.0,52.276916,0.0
robust_daily_36t,210.0,334.0,544.0,24243.601663,0.0,539928.957,0.601821,6764.778256,0.935324,1,544.0,52.284145,0.0
robust_daily_36t,210.0,339.0,549.0,24244.414916,0.0,546006.207,0.604493,6794.742879,0.935356,1,549.0,52.291373,0.0
robust_daily_36t,210.0,344.0,554.0,24245.228169,0.0,552083.457,0.607129,6824.705492,0.935387,1,554.0,52.298602,0.0
robust_daily_36t,210.0,349.0,559.0,24246.041422,0.0,558160.707,0.60973,6854.666095,0.935418,1,559.0,52.305831,0.0
robust_daily_36t,210.0,354.0,564.0,24246.854675,0.0,564237.957,0.612296,6884.624689,0.93545,1,564.0,52.31306,0.0
robust_daily_36t,210.0,359.0,569.0,24247.667928,0.0,570315.207,0.614828,6914.581272,0.935481,1,569.0,52.320289,0.0
robust_daily_36t,215.0,64.0,279.0,24087.856012,0.0,224981.7285,0.387862,5232.552494,0.929315,1,279.0,51.232402,0.0
robust_daily_36t,215.0,69.0,284.0,24103.850096,0.0,230848.977,0.393843,5260.498358,0.929932,1,284.0,51.270304,0.0
robust_daily_36t,215.0,74.0,289.0,24117.257928,0.0,236752.002,0.399761,5288.795435,0.93045,1,289.0,51.306448,0.0
robust_daily_36t,215.0,79.0,294.0,24129.787663,0.0,242667.174,0.40558,5317.193871,0.930933,1,294.0,51.342593,0.0
robust_daily_36t,215.0,84.0,299.0,24142.203325,0.0,248583.924,0.411283,5345.580207,0.931412,1,299.0,51.378737,0.0
robust_daily_36t,215.0,89.0,304.0,24154.524651,0.0,254501.979,0.416875,5373.951837,0.931888,1,304.0,51.414882,0.0
robust_daily_36t,215.0,94.0,309.0,24165.875494,0.0,260433.459,0.422379,5402.444516,0.932325,1,309.0,51.451027,0.0
robust_daily_36t,215.0,99.0,314.0,24177.206819,0.0,266365.209,0.427775,5430.913479,0.932763,1,314.0,51.487171,0.0
robust_daily_36t,215.0,104.0,319.0,24187.970819,0.0,272304.807,0.433079,5459.444703,0.933178,1,319.0,51.523316,0.0
robust_daily_36t,215.0,109.0,324.0,24197.713048,0.0,278258.5395,0.438304,5488.11186,0.933554,1,324.0,51.55946,0.0
robust_daily_36t,215.0,114.0,329.0,24206.264675,0.0,284228.742,0.443455,5516.945263,0.933884,1,329.0,51.595605,0.0
robust_daily_36t,215.0,119.0,334.0,24213.923675,0.0,290211.2925,0.448529,5545.901263,0.934179,1,334.0,51.631749,0.0
robust_daily_36t,215.0,124.0,339.0,24220.269,0.0,296212.0155,0.453535,5575.05087,0.934424,1,339.0,51.667894,0.0
robust_daily_36t,215.0,129.0,344.0,24225.485205,0.0,302228.358,0.458473,5604.368685,0.934625,1,344.0,51.704039,0.0
robust_daily_36t,215.0,134.0,349.0,24230.690024,0.0,308244.858,0.46332,5633.67574,0.934826,1,349.0,51.740183,0.0
robust_daily_36t,215.0,139.0,354.0,24235.894843,0.0,314261.358,0.46808,5662.970208,0.935027,1,354.0,51.776328,0.0
robust_daily_36t,215.0,144.0,359.0,24240.73012,0.0,320282.97,0.472762,5692.31345,0.935213,1,359.0,51.812472,0.0
robust_daily_36t,215.0,149.0,364.0,24245.284337,0.0,326308.47,0.477366,5721.691983,0.935389,1,364.0,51.848617,0.0
robust_daily_36t,215.0,154.0,369.0,24249.32588,0.0,332341.062,0.481899,5751.145811,0.935545,1,369.0,51.884761,0.0
robust_daily_36t,215.0,159.0,374.0,24253.283711,0.0,338374.812,0.486354,5780.604019,0.935698,1,374.0,51.920906,0.0
robust_daily_36t,215.0,164.0,379.0,24257.241542,0.0,344408.562,0.490732,5810.052615,0.93585,1,379.0,51.957051,0.0
robust_daily_36t,215.0,169.0,384.0,24261.199373,0.0,350442.312,0.495035,5839.491602,0.936003,1,384.0,51.993195,0.0
robust_daily_36t,215.0,174.0,389.0,24264.765759,0.0,356481.477,0.499271,5868.988761,0.936141,1,389.0,52.02934,0.0
robust_daily_36t,215.0,179.0,394.0,24268.289855,0.0,362521.227,0.503438,5898.484623,0.936277,1,394.0,52.065484,0.0
robust_daily_36t,215.0,184.0,399.0,24271.729157,0.0,368562.15,0.507535,5927.986804,0.936409,1,399.0,52.101629,0.0
robust_daily_36t,215.0,189.0,404.0,24274.982169,0.0,374605.65,0.511569,5957.513546,0.936535,1,404.0,52.137773,0.0
robust_daily_36t,215.0,194.0,409.0,24277.935578,0.0,380653.2945,0.515541,5987.085678,0.936649,1,409.0,52.173918,0.0
robust_daily_36t,215.0,199.0,414.0,24280.700639,0.0,386703.5445,0.519452,6016.684352,0.936755,1,414.0,52.210063,0.0
robust_daily_36t,215.0,204.0,419.0,24283.04606,0.0,392759.5995,0.523307,6046.351953,0.936846,1,419.0,52.246207,0.0
robust_daily_36t,215.0,209.0,424.0,24285.242711,0.0,398817.7125,0.527102,6076.040829,0.936931,1,424.0,52.282352,0.0
robust_daily_36t,215.0,214.0,429.0,24287.081747,0.0,404880.7725,0.530844,6105.789683,0.937002,1,429.0,52.318496,0.0
robust_daily_36t,215.0,219.0,434.0,24288.76247,0.0,410946.0225,0.534529,6135.563153,0.937066,1,434.0,52.354641,0.0
robust_daily_36t,215.0,224.0,439.0,24290.443193,0.0,417011.2725,0.538157,6165.332503,0.937131,1,439.0,52.390786,0.0
robust_daily_36t,215.0,229.0,444.0,24292.123916,0.0,423076.5225,0.541727,6195.097734,0.937196,1,444.0,52.42693,0.0
robust_daily_36t,215.0,234.0,449.0,24293.804639,0.0,429141.7725,0.545243,6224.858846,0.937261,1,449.0,52.463075,0.0
robust_daily_36t,215.0,239.0,454.0,24295.485361,0.0,435207.0225,0.548704,6254.61584,0.937326,1,454.0,52.499219,0.0
robust_daily_36t,215.0,244.0,459.0,24297.166084,0.0,441272.2725,0.552113,6284.368718,0.937391,1,459.0,52.535364,0.0
robust_daily_36t,215.0,249.0,464.0,24298.475422,0.0,447342.66,0.555477,6314.188497,0.937441,1,464.0,52.571508,0.0
robust_daily_36t,215.0,254.0,469.0,24299.72241,0.0,453413.91,0.558791,6344.017062,0.937489,1,469.0,52.607653,0.0
robust_daily_36t,215.0,259.0,474.0,24300.969398,0.0,459485.16,0.562056,6373.842566,0.937537,1,474.0,52.643798,0.0
robust_daily_36t,215.0,264.0,479.0,24302.216386,0.0,465556.41,0.565273,6403.665008,0.937586,1,479.0,52.679942,0.0
robust_daily_36t,215.0,269.0,484.0,24303.463373,0.0,471627.66,0.568442,6433.484391,0.937634,1,484.0,52.716087,0.0
robust_daily_36t,215.0,274.0,489.0,24304.710361,0.0,477698.91,0.571565,6463.300713,0.937682,1,489.0,52.752231,0.0
robust_daily_36t,215.0,279.0,494.0,24305.957349,0.0,483770.16,0.574643,6493.113976,0.93773,1,494.0,52.788376,0.0
robust_daily_36t,215.0,284.0,499.0,24306.810506,0.0,489846.858,0.577683,6523.002848,0.937763,1,499.0,52.798265,0.0
robust_daily_36t,215.0,289.0,504.0,24307.623759,0.0,495924.108,0.580681,6552.897641,0.937794,1,504.0,52.805494,0.0
robust_daily_36t,215.0,294.0,509.0,24308.437012,0.0,502001.358,0.583636,6582.790434,0.937826,1,509.0,52.812723,0.0
robust_daily_36t,215.0,299.0,514.0,24309.250265,0.0,508078.608,0.58655,6612.681227,0.937857,1,514.0,52.819952,0.0
robust_daily_36t,215.0,304.0,519.0,24310.063518,0.0,514155.858,0.589423,6642.570019,0.937888,1,519.0,52.827181,0.0
robust_daily_36t,215.0,309.0,524.0,24310.876771,0.0,520233.108,0.592256,6672.456812,0.93792,1,524.0,52.83441,0.0
robust_daily_36t,215.0,314.0,529.0,24311.690024,0.0,526310.358,0.59505,6702.341606,0.937951,1,529.0,52.841639,0.0
robust_daily_36t,215.0,319.0,534.0,24312.503277,0.0,532387.608,0.597806,6732.2244,0.937982,1,534.0,52.848867,0.0
robust_daily_36t,215.0,324.0,539.0,24313.31653,0.0,538464.858,0.600524,6762.105196,0.938014,1,539.0,52.856096,0.0
robust_daily_36t,215.0,329.0,544.0,24314.129783,0.0,544542.108,0.603206,6791.983992,0.938045,1,544.0,52.863325,0.0
robust_daily_36t,215.0,334.0,549.0,24314.943036,0.0,550619.358,0.605852,6821.86079,0.938077,1,549.0,52.870554,0.0
robust_daily_36t,215.0,339.0,554.0,24315.756289,0.0,556696.608,0.608462,6851.735589,0.938108,1,554.0,52.877783,0.0
robust_daily_36t,215.0,344.0,559.0,24316.569542,0.0,562773.858,0.611038,6881.60839,0.938139,1,559.0,52.885012,0.0
robust_daily_36t,215.0,349.0,564.0,24317.382795,0.0,568851.108,0.613581,6911.479193,0.938171,1,564.0,52.892241,0.0
robust_daily_36t,215.0,354.0,569.0,24318.196048,0.0,574928.358,0.61609,6941.347998,0.938202,1,569.0,52.89947,0.0
robust_daily_36t,215.0,359.0,574.0,24319.009301,0.0,581005.608,0.618566,6971.214805,0.938233,1,574.0,52.906699,0.0
robust_daily_36t,220.0,64.0,284.0,24176.244795,0.0,235436.307,0.397876,5291.970223,0.932725,1,284.0,51.858231,0.0
robust_daily_36t,220.0,69.0,289.0,24190.286964,0.0,241330.557,0.403683,5320.069391,0.933267,1,289.0,51.894376,0.0
robust_daily_36t,220.0,74.0,294.0,24202.594193,0.0,247248.807,0.409413,5348.399785,0.933742,1,294.0,51.93052,0.0
robust_daily_36t,220.0,79.0,299.0,24214.901422,0.0,253167.057,0.415029,5376.701382,0.934217,1,299.0,51.966665,0.0
robust_daily_36t,220.0,84.0,304.0,24227.208651,0.0,259085.307,0.420533,5404.974225,0.934692,1,304.0,52.00281,0.0
robust_daily_36t,220.0,89.0,309.0,24238.685277,0.0,265015.047,0.425949,5433.347394,0.935134,1,309.0,52.038954,0.0
robust_daily_36t,220.0,94.0,314.0,24249.979735,0.0,270947.307,0.431263,5461.722208,0.93557,1,314.0,52.075099,0.0
robust_daily_36t,220.0,99.0,319.0,24260.877325,0.0,276885.057,0.436484,5490.133132,0.935991,1,319.0,52.111243,0.0
robust_daily_36t,220.0,104.0,324.0,24270.449639,0.0,282841.14,0.441635,5518.728818,0.93636,1,324.0,52.147388,0.0
robust_daily_36t,220.0,109.0,329.0,24278.33494,0.0,288820.56,0.446724,5547.571538,0.936664,1,329.0,52.183533,0.0
robust_daily_36t,220.0,114.0,334.0,24285.584602,0.0,294808.773,0.451732,5576.497834,0.936944,1,334.0,52.219677,0.0
robust_daily_36t,220.0,119.0,339.0,24291.782458,0.0,300811.536,0.45667,5605.577364,0.937183,1,339.0,52.255822,0.0
robust_daily_36t,220.0,124.0,344.0,24297.392819,0.0,306822.426,0.461529,5634.737978,0.937399,1,344.0,52.291966,0.0
robust_daily_36t,220.0,129.0,349.0,24302.597639,0.0,312838.926,0.466308,5663.951815,0.9376,1,349.0,52.328111,0.0
robust_daily_36t,220.0,134.0,354.0,24307.802458,0.0,318855.426,0.471002,5693.15314,0.937801,1,354.0,52.364255,0.0
robust_daily_36t,220.0,139.0,359.0,24312.565084,0.0,324878.043,0.475621,5722.415709,0.937985,1,359.0,52.4004,0.0
robust_daily_36t,220.0,144.0,364.0,24317.009133,0.0,330905.067,0.480164,5751.720321,0.938156,1,364.0,52.436545,0.0
robust_daily_36t,220.0,149.0,369.0,24320.750096,0.0,336941.817,0.484642,5781.133135,0.938301,1,369.0,52.472689,0.0
robust_daily_36t,220.0,154.0,374.0,24324.49106,0.0,342978.567,0.489043,5810.536902,0.938445,1,374.0,52.508834,0.0
robust_daily_36t,220.0,159.0,379.0,24328.232024,0.0,349015.317,0.493367,5839.931626,0.938589,1,379.0,52.544978,0.0
robust_daily_36t,220.0,164.0,384.0,24331.649855,0.0,355056.537,0.497624,5869.373111,0.938721,1,384.0,52.581123,0.0
robust_daily_36t,220.0,169.0,389.0,24334.718313,0.0,361102.59,0.501816,5898.867072,0.938839,1,389.0,52.617267,0.0
robust_daily_36t,220.0,174.0,394.0,24337.646024,0.0,367150.59,0.50594,5928.378237,0.938952,1,394.0,52.653412,0.0
robust_daily_36t,220.0,179.0,399.0,24340.363373,0.0,373201.5,0.509999,5957.91938,0.939057,1,399.0,52.689557,0.0
robust_daily_36t,220.0,184.0,404.0,24343.02,0.0,379253.25,0.513992,5987.464703,0.93916,1,404.0,52.725701,0.0
robust_daily_36t,220.0,189.0,409.0,24345.676627,0.0,385305.0,0.517921,6017.003579,0.939262,1,409.0,52.761846,0.0
robust_daily_36t,220.0,194.0,414.0,24347.858096,0.0,391363.323,0.521794,6046.621463,0.939346,1,414.0,52.79799,0.0
robust_daily_36t,220.0,199.0,419.0,24349.564843,0.0,397428.213,0.525613,6076.319991,0.939412,1,419.0,52.834135,0.0
robust_daily_36t,220.0,204.0,424.0,24351.245566,0.0,403493.463,0.529372,6106.019099,0.939477,1,424.0,52.87028,0.0
robust_daily_36t,220.0,209.0,429.0,24352.926289,0.0,409558.713,0.533071,6135.714108,0.939542,1,429.0,52.906424,0.0
robust_daily_36t,220.0,214.0,434.0,24354.607012,0.0,415623.963,0.536712,6165.405018,0.939607,1,434.0,52.942569,0.0
robust_daily_36t,220.0,219.0,439.0,24356.287735,0.0,421689.213,0.540297,6195.091831,0.939672,1,439.0,52.978713,0.0
robust_daily_36t,220.0,224.0,444.0,24357.968458,0.0,427754.463,0.543826,6224.774547,0.939736,1,444.0,53.014858,0.0
robust_daily_36t,220.0,229.0,449.0,24359.649181,0.0,433819.713,0.5473,6254.453166,0.939801,1,449.0,53.051002,0.0
robust_daily_36t,220.0,234.0,454.0,24361.329904,0.0,439884.963,0.550722,6284.127691,0.939866,1,454.0,53.087147,0.0
robust_daily_36t,220.0,239.0,459.0,24362.847976,0.0,445952.463,0.554094,6313.82914,0.939925,1,459.0,53.123292,0.0
robust_daily_36t,220.0,244.0,464.0,24364.094964,0.0,452023.713,0.557421,6343.578912,0.939973,1,464.0,53.159436,0.0
robust_daily_36t,220.0,249.0,469.0,24365.341952,0.0,458094.963,0.560698,6373.32564,0.940021,1,469.0,53.195581,0.0
robust_daily_36t,220.0,254.0,474.0,24366.58894,0.0,464166.213,0.563927,6403.069323,0.940069,1,474.0,53.231725,0.0
robust_daily_36t,220.0,259.0,479.0,24367.835928,0.0,470237.463,0.567108,6432.809962,0.940117,1,479.0,53.26787,0.0
robust_daily_36t,220.0,264.0,484.0,24369.082916,0.0,476308.713,0.570243,6462.547558,0.940165,1,484.0,53.304014,0.0
robust_daily_36t,220.0,269.0,489.0,24370.329904,0.0,482379.963,0.573332,6492.28211,0.940213,1,489.0,53.340159,0.0
robust_daily_36t,220.0,274.0,494.0,24371.48559,0.0,488452.476,0.576379,6522.031804,0.940258,1,494.0,53.370217,0.0
robust_daily_36t,220.0,279.0,499.0,24372.298843,0.0,494529.726,0.579387,6551.8473,0.940289,1,499.0,53.377446,0.0
robust_daily_36t,220.0,284.0,504.0,24373.112096,0.0,500606.976,0.582353,6581.660806,0.940321,1,504.0,53.384675,0.0
robust_daily_36t,220.0,289.0,509.0,24373.925349,0.0,506684.226,0.585278,6611.472323,0.940352,1,509.0,53.391904,0.0
robust_daily_36t,220.0,294.0,514.0,24374.738602,0.0,512761.476,0.588161,6641.28185,0.940383,1,514.0,53.399133,0.0
robust_daily_36t,220.0,299.0,519.0,24375.551855,0.0,518838.726,0.591004,6671.089388,0.940415,1,519.0,53.406361,0.0
robust_daily_36t,220.0,304.0,524.0,24376.365108,0.0,524915.976,0.593809,6700.894937,0.940446,1,524.0,53.41359,0.0
robust_daily_36t,220.0,309.0,529.0,24377.178361,0.0,530993.226,0.596575,6730.698498,0.940478,1,529.0,53.420819,0.0
robust_daily_36t,220.0,314.0,534.0,24377.991614,0.0,537070.476,0.599303,6760.50007,0.940509,1,534.0,53.428048,0.0
robust_daily_36t,220.0,319.0,539.0,24378.804867,0.0,543147.726,0.601994,6790.299654,0.94054,1,539.0,53.435277,0.0
robust_daily_36t,220.0,324.0,544.0,24379.61812,0.0,549224.976,0.60465,6820.097249,0.940572,1,544.0,53.442506,0.0
robust_daily_36t,220.0,329.0,549.0,24380.431373,0.0,555302.226,0.60727,6849.892857,0.940603,1,549.0,53.449735,0.0
robust_daily_36t,220.0,334.0,554.0,24381.244627,0.0,561379.476,0.609855,6879.686477,0.940634,1,554.0,53.456964,0.0
robust_daily_36t,220.0,339.0,559.0,24382.05788,0.0,567456.726,0.612407,6909.47811,0.940666,1,559.0,53.464193,0.0
robust_daily_36t,220.0,344.0,564.0,24382.871133,0.0,573533.976,0.614925,6939.267755,0.940697,1,564.0,53.471422,0.0
robust_daily_36t,220.0,349.0,569.0,24383.684386,0.0,579611.226,0.61741,6969.055413,0.940729,1,569.0,53.478651,0.0
robust_daily_36t,220.0,354.0,574.0,24384.497639,0.0,585688.476,0.619864,6998.841084,0.94076,1,574.0,53.48588,0.0
robust_daily_36t,220.0,359.0,579.0,24385.310892,0.0,591765.726,0.622286,7028.624769,0.940791,1,579.0,53.493108,0.0
robust_daily_36t,225.0,64.0,289.0,24260.823651,0.0,245943.5895,0.407589,5351.533496,0.935989,1,289.0,52.482304,0.0
robust_daily_36t,225.0,69.0,294.0,24273.610699,0.0,251855.202,0.413217,5379.692233,0.936482,1,294.0,52.518448,0.0
robust_daily_36t,225.0,74.0,299.0,24285.917928,0.0,257773.452,0.418744,5407.895213,0.936957,1,299.0,52.554593,0.0
robust_daily_36t,225.0,79.0,304.0,24298.225157,0.0,263691.702,0.424162,5436.069622,0.937432,1,304.0,52.590737,0.0
robust_daily_36t,225.0,84.0,309.0,24309.830277,0.0,269619.6645,0.429491,5464.325156,0.937879,1,309.0,52.626882,0.0
robust_daily_36t,225.0,89.0,314.0,24320.727867,0.0,275557.4145,0.434734,5492.664998,0.9383,1,314.0,52.663027,0.0
robust_daily_36t,225.0,94.0,319.0,24331.492627,0.0,281497.002,0.439879,5521.00049,0.938715,1,319.0,52.699171,0.0
robust_daily_36t,225.0,99.0,324.0,24340.736602,0.0,287457.627,0.44496,5549.553441,0.939072,1,324.0,52.735316,0.0
robust_daily_36t,225.0,104.0,329.0,24347.752048,0.0,293449.08,0.449993,5578.442631,0.939342,1,329.0,52.77146,0.0
robust_daily_36t,225.0,109.0,334.0,24354.63759,0.0,299442.33,0.454936,5607.336191,0.939608,1,334.0,52.807605,0.0
robust_daily_36t,225.0,114.0,339.0,24360.896711,0.0,305444.2455,0.459802,5636.315467,0.939849,1,339.0,52.843749,0.0
robust_daily_36t,225.0,119.0,344.0,24366.659964,0.0,311453.0205,0.464589,5665.361207,0.940072,1,344.0,52.879894,0.0
robust_daily_36t,225.0,124.0,349.0,24371.539482,0.0,317474.0205,0.469308,5694.539223,0.94026,1,349.0,52.916039,0.0
robust_daily_36t,225.0,129.0,354.0,24376.419,0.0,323495.0205,0.473943,5723.705558,0.940448,1,354.0,52.952183,0.0
robust_daily_36t,225.0,134.0,359.0,24380.783675,0.0,329523.1425,0.478506,5752.946485,0.940617,1,359.0,52.988328,0.0
robust_daily_36t,225.0,139.0,364.0,24384.833892,0.0,335555.6145,0.482996,5782.230003,0.940773,1,364.0,53.024472,0.0
robust_daily_36t,225.0,144.0,369.0,24388.466422,0.0,341593.8645,0.487415,5811.574765,0.940913,1,369.0,53.060617,0.0
robust_daily_36t,225.0,149.0,374.0,24392.098952,0.0,347632.1145,0.491759,5840.910786,0.941053,1,374.0,53.096761,0.0
robust_daily_36t,225.0,154.0,379.0,24395.227048,0.0,353677.3425,0.496038,5870.324969,0.941174,1,379.0,53.132906,0.0
robust_daily_36t,225.0,159.0,384.0,24398.154759,0.0,359725.3425,0.500249,5899.766369,0.941287,1,384.0,53.169051,0.0
robust_daily_36t,225.0,164.0,389.0,24400.814096,0.0,365777.055,0.504394,5929.247575,0.941389,1,389.0,53.205195,0.0
robust_daily_36t,225.0,169.0,394.0,24403.470723,0.0,371828.805,0.50847,5958.722832,0.941492,1,394.0,53.24134,0.0
robust_daily_36t,225.0,174.0,399.0,24406.127349,0.0,377880.555,0.512479,5988.191672,0.941594,1,399.0,53.277484,0.0
robust_daily_36t,225.0,179.0,404.0,24408.537072,0.0,383935.7205,0.516427,6017.6981,0.941687,1,404.0,53.313629,0.0
robust_daily_36t,225.0,184.0,409.0,24410.494301,0.0,389997.1455,0.520319,6047.279885,0.941763,1,409.0,53.349773,0.0
robust_daily_36t,225.0,189.0,414.0,24412.175024,0.0,396062.3955,0.524153,6076.906867,0.941828,1,414.0,53.385918,0.0
robust_daily_36t,225.0,194.0,419.0,24413.855747,0.0,402127.6455,0.527926,6106.529771,0.941893,1,419.0,53.422063,0.0
robust_daily_36t,225.0,199.0,424.0,24415.53647,0.0,408192.8955,0.531639,6136.148596,0.941957,1,424.0,53.458207,0.0
robust_daily_36t,225.0,204.0,429.0,24417.217193,0.0,414258.1455,0.535294,6165.763343,0.942022,1,429.0,53.494352,0.0
